latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.75,112.25,222.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),shortwave_radiation (W/m²),shortwave_radiation_instant (W/m²),wind_speed_10m (km/h),wind_direction_10m (°)
2025-01-04T01:45,2.8,0.00,40,225.0,237.1,6.4,243
2025-01-04T02:00,3.6,0.00,38,269.0,281.2,6.9,242
2025-01-04T02:15,4.4,0.00,36,315.0,327.1,7.7,242
2025-01-04T02:30,5.3,0.00,33,358.0,369.6,9.3,242
2025-01-04T02:45,6.1,0.00,31,392.0,402.7,10.5,243
2025-01-04T03:00,6.8,0.00,29,418.0,427.6,11.8,247
2025-01-04T03:15,7.4,0.00,28,436.0,444.2,13.0,251
2025-01-04T03:30,7.9,0.00,27,442.0,448.7,14.1,255
2025-01-04T03:45,8.4,0.00,26,430.0,435.0,15.3,261
2025-01-04T04:00,8.8,0.00,25,395.0,398.3,16.3,264
2025-01-04T04:15,9.1,0.00,24,349.0,350.8,16.6,266
2025-01-04T04:30,9.3,0.00,24,305.0,305.7,16.9,268
2025-01-04T04:45,9.4,0.00,24,276.0,275.8,16.6,269
2025-01-04T05:00,9.5,0.00,24,259.0,258.0,16.6,270
2025-01-04T05:15,9.5,0.00,24,247.0,245.3,16.6,270
2025-01-04T05:30,9.5,0.00,25,237.0,234.6,16.2,271
2025-01-04T05:45,9.5,0.00,26,227.0,224.0,15.8,271
2025-01-04T06:00,9.5,0.00,26,219.0,215.3,15.8,271
2025-01-04T06:15,9.6,0.00,26,212.0,207.6,15.9,273
2025-01-04T06:30,9.7,0.00,26,202.0,197.0,16.2,274
2025-01-04T06:45,9.9,0.00,26,186.0,180.5,16.6,275
2025-01-04T07:00,9.9,0.00,26,165.0,159.3,16.6,275
2025-01-04T07:15,9.9,0.00,26,143.0,137.2,16.6,274
2025-01-04T07:30,9.7,0.00,26,122.0,116.1,16.6,270
2025-01-04T07:45,9.6,0.00,27,104.0,98.1,16.2,266
2025-01-04T08:00,9.4,0.00,27,89.0,82.9,16.3,264
2025-01-04T08:15,9.2,0.00,27,73.0,66.9,16.4,261
2025-01-04T08:30,8.9,0.00,28,57.0,51.0,16.5,260
2025-01-04T08:45,8.7,0.00,28,41.0,35.3,16.5,259
2025-01-04T09:00,8.4,0.00,29,25.0,20.0,16.2,257
2025-01-04T09:15,8.1,0.00,30,12.0,7.8,15.9,257
2025-01-04T09:30,7.8,0.00,31,3.0,0.0,15.5,257
2025-01-04T09:45,7.5,0.00,31,0.0,0.0,14.8,256
2025-01-04T10:00,7.3,0.00,32,0.0,0.0,14.5,256
2025-01-04T10:15,7.1,0.00,32,0.0,0.0,14.5,256
2025-01-04T10:30,7.0,0.00,32,0.0,0.0,14.2,254
2025-01-04T10:45,6.9,0.00,32,0.0,0.0,14.2,254
2025-01-04T11:00,6.8,0.00,32,0.0,0.0,14.2,254
2025-01-04T11:15,6.6,0.00,32,0.0,0.0,13.9,253
2025-01-04T11:30,6.4,0.00,32,0.0,0.0,13.6,253
2025-01-04T11:45,6.2,0.00,32,0.0,0.0,13.1,254
2025-01-04T12:00,6.0,0.00,32,0.0,0.0,12.8,254
2025-01-04T12:15,5.8,0.00,32,0.0,0.0,12.4,253
2025-01-04T12:30,5.7,0.00,33,0.0,0.0,12.4,253
2025-01-04T12:45,5.5,0.00,34,0.0,0.0,12.0,254
2025-01-04T13:00,5.4,0.00,34,0.0,0.0,11.6,254
2025-01-04T13:15,5.3,0.00,34,0.0,0.0,11.2,255
2025-01-04T13:30,5.3,0.00,34,0.0,0.0,10.7,256
2025-01-04T13:45,5.2,0.00,35,0.0,0.0,10.0,257
2025-01-04T14:00,5.1,0.00,35,0.0,0.0,9.5,259
2025-01-04T14:15,5.0,0.00,36,0.0,0.0,8.8,258
2025-01-04T14:30,4.8,0.00,36,0.0,0.0,8.1,257
2025-01-04T14:45,4.6,0.00,37,0.0,0.0,7.4,256
2025-01-04T15:00,4.4,0.00,38,0.0,0.0,7.1,255
2025-01-04T15:15,4.1,0.00,39,0.0,0.0,6.7,254
2025-01-04T15:30,3.8,0.00,41,0.0,0.0,6.6,257
2025-01-04T15:45,3.5,0.00,42,0.0,0.0,6.3,257
2025-01-04T16:00,3.2,0.00,44,0.0,0.0,6.3,257
2025-01-04T16:15,2.9,0.00,46,0.0,0.0,6.0,253
2025-01-04T16:30,2.6,0.00,47,0.0,0.0,6.2,249
2025-01-04T16:45,2.3,0.00,49,0.0,0.0,6.0,245
2025-01-04T17:00,2.0,0.00,50,0.0,0.0,6.0,245
2025-01-04T17:15,1.8,0.00,51,0.0,0.0,6.0,245
2025-01-04T17:30,1.6,0.00,52,0.0,0.0,5.8,248
2025-01-04T17:45,1.5,0.00,52,0.0,0.0,5.7,252
2025-01-04T18:00,1.3,0.00,53,0.0,0.0,5.7,252
2025-01-04T18:15,1.2,0.00,54,0.0,0.0,5.7,252
2025-01-04T18:30,1.1,0.00,55,0.0,0.0,6.2,249
2025-01-04T18:45,0.9,0.00,56,0.0,0.0,6.2,249
2025-01-04T19:00,0.8,0.00,57,0.0,0.0,6.2,249
2025-01-04T19:15,0.7,0.00,58,0.0,0.0,6.2,249
2025-01-04T19:30,0.6,0.00,58,0.0,0.0,6.0,253
2025-01-04T19:45,0.5,0.00,59,0.0,0.0,6.0,253
2025-01-04T20:00,0.4,0.00,59,0.0,0.0,5.9,256
2025-01-04T20:15,0.4,0.00,59,0.0,0.0,5.9,256
2025-01-04T20:30,0.3,0.00,60,0.0,0.0,5.9,259
2025-01-04T20:45,0.3,0.00,60,0.0,0.0,5.9,259
2025-01-04T21:00,0.2,0.00,60,0.0,0.0,5.9,259
2025-01-04T21:15,0.2,0.00,60,0.0,0.0,5.9,259
2025-01-04T21:30,0.1,0.00,61,0.0,0.0,5.9,259
2025-01-04T21:45,0.1,0.00,62,0.0,0.0,6.2,260
2025-01-04T22:00,0.0,0.00,62,0.0,0.0,6.2,260
2025-01-04T22:15,-0.0,0.00,62,0.0,0.0,6.2,260
2025-01-04T22:30,-0.1,0.00,63,0.0,0.0,6.6,261
2025-01-04T22:45,-0.2,0.00,63,0.0,0.0,6.6,257
2025-01-04T23:00,-0.2,0.00,63,0.0,0.0,6.6,257
2025-01-04T23:15,-0.2,0.00,63,0.0,0.0,6.7,254
2025-01-04T23:30,-0.1,0.00,62,0.0,0.0,6.7,254
2025-01-04T23:45,-0.0,0.00,61,0.0,0.0,6.8,252
2025-01-05T00:00,0.1,0.00,60,12.0,21.9,6.8,252
2025-01-05T00:15,0.3,0.00,59,40.0,52.2,6.8,252
2025-01-05T00:30,0.4,0.00,59,80.0,94.7,6.8,252
2025-01-05T00:45,0.7,0.00,58,121.0,136.8,6.7,254
2025-01-05T01:00,1.2,0.00,56,163.0,179.2,6.7,254
2025-01-05T01:15,1.9,0.00,54,203.0,219.1,6.7,254
2025-01-05T01:30,2.9,0.00,51,243.0,258.7,6.5,251
2025-01-05T01:45,3.9,0.00,48,283.0,298.3,6.2,249
2025-01-05T02:00,4.9,0.00,45,321.0,335.6,6.6,248
2025-01-05T02:15,5.9,0.00,42,358.0,371.8,7.1,246
2025-01-05T02:30,6.9,0.00,38,392.0,404.8,8.4,245
2025-01-05T02:45,7.9,0.00,34,423.0,434.6,9.2,244
2025-01-05T03:00,8.7,0.00,31,452.0,462.4,10.5,248
2025-01-05T03:15,9.3,0.00,29,477.0,486.0,12.1,253
2025-01-05T03:30,9.8,0.00,28,498.0,505.6,13.9,260
2025-01-05T03:45,10.2,0.00,27,517.0,523.1,15.5,265
2025-01-05T04:00,10.6,0.00,26,531.0,535.5,17.3,270
2025-01-05T04:15,11.0,0.00,25,541.0,543.9,18.5,277
2025-01-05T04:30,11.3,0.00,23,548.0,549.3,19.6,284
2025-01-05T04:45,11.6,0.00,22,550.0,549.6,21.2,291
2025-01-05T05:00,11.9,0.00,21,548.0,546.0,22.4,296
2025-01-05T05:15,12.2,0.00,20,541.0,537.3,23.2,300
2025-01-05T05:30,12.4,0.00,20,530.0,524.7,24.0,303
2025-01-05T05:45,12.6,0.00,19,516.0,509.2,24.3,305
2025-01-05T06:00,12.8,0.00,19,498.0,489.7,24.7,307
2025-01-05T06:15,12.8,0.00,19,477.0,467.2,24.7,307
2025-01-05T06:30,12.8,0.00,18,451.0,439.9,25.0,306
2025-01-05T06:45,12.7,0.00,18,422.0,409.7,24.6,305
2025-01-05T07:00,12.6,0.00,18,390.0,376.6,24.4,304
2025-01-05T07:15,12.5,0.00,18,355.0,340.6,23.9,304
2025-01-05T07:30,12.4,0.00,19,317.0,301.9,23.9,304
2025-01-05T07:45,12.2,0.00,19,276.0,260.4,23.1,304
2025-01-05T08:00,12.0,0.00,20,236.0,220.0,22.6,304
2025-01-05T08:15,11.8,0.00,21,194.0,177.9,21.8,304
2025-01-05T08:30,11.6,0.00,21,150.0,134.4,20.8,304
2025-01-05T08:45,11.3,0.00,22,105.0,90.6,19.7,305
2025-01-05T09:00,11.0,0.00,22,61.0,49.0,18.7,304
2025-01-05T09:15,10.6,0.00,22,26.0,17.2,17.7,303
2025-01-05T09:30,10.2,0.00,23,6.0,0.0,16.5,302
2025-01-05T09:45,9.7,0.00,23,0.0,0.0,15.3,300
2025-01-05T10:00,9.3,0.00,23,0.0,0.0,14.7,298
2025-01-05T10:15,8.9,0.00,23,0.0,0.0,14.5,297
2025-01-05T10:30,8.6,0.00,23,0.0,0.0,14.7,295
2025-01-05T10:45,8.2,0.00,23,0.0,0.0,14.8,293
2025-01-05T11:00,7.9,0.00,23,0.0,0.0,15.0,291
2025-01-05T11:15,7.7,0.00,23,0.0,0.0,14.9,290
2025-01-05T11:30,7.5,0.00,22,0.0,0.0,15.1,288
2025-01-05T11:45,7.3,0.00,21,0.0,0.0,14.7,287
2025-01-05T12:00,7.1,0.00,21,0.0,0.0,14.6,286
2025-01-05T12:15,7.0,0.00,21,0.0,0.0,14.2,286
2025-01-05T12:30,7.0,0.00,21,0.0,0.0,13.9,287
2025-01-05T12:45,6.9,0.00,21,0.0,0.0,13.7,288
2025-01-05T13:00,6.8,0.00,21,0.0,0.0,13.0,289
2025-01-05T13:15,6.7,0.00,21,0.0,0.0,12.3,291
2025-01-05T13:30,6.5,0.00,21,0.0,0.0,11.8,290
2025-01-05T13:45,6.3,0.00,22,0.0,0.0,11.2,291
2025-01-05T14:00,6.0,0.00,22,0.0,0.0,10.4,290
2025-01-05T14:15,5.8,0.00,22,0.0,0.0,10.0,291
2025-01-05T14:30,5.5,0.00,23,0.0,0.0,9.2,291
2025-01-05T14:45,5.2,0.00,24,0.0,0.0,8.9,291
2025-01-05T15:00,4.9,0.00,24,0.0,0.0,8.4,290
2025-01-05T15:15,4.6,0.00,24,0.0,0.0,8.1,291
2025-01-05T15:30,4.4,0.00,24,0.0,0.0,7.6,289
2025-01-05T15:45,4.2,0.00,25,0.0,0.0,7.3,290
2025-01-05T16:00,4.0,0.00,25,0.0,0.0,6.8,288
2025-01-05T16:15,3.7,0.00,26,0.0,0.0,6.4,286
2025-01-05T16:30,3.3,0.00,27,0.0,0.0,5.9,284
2025-01-05T16:45,3.0,0.00,29,0.0,0.0,5.6,285
2025-01-05T17:00,2.8,0.00,29,0.0,0.0,5.5,281
2025-01-05T17:15,2.8,0.00,28,0.0,0.0,5.5,281
2025-01-05T17:30,3.0,0.00,26,0.0,0.0,5.9,281
2025-01-05T17:45,3.2,0.00,24,0.0,0.0,6.2,280
2025-01-05T18:00,3.3,0.00,23,0.0,0.0,6.2,280
2025-01-05T18:15,3.1,0.00,24,0.0,0.0,6.2,277
2025-01-05T18:30,2.8,0.00,26,0.0,0.0,5.8,277
2025-01-05T18:45,2.4,0.00,28,0.0,0.0,5.4,274
2025-01-05T19:00,2.0,0.00,30,0.0,0.0,5.4,270
2025-01-05T19:15,1.7,0.00,32,0.0,0.0,5.4,270
2025-01-05T19:30,1.4,0.00,33,0.0,0.0,5.4,266
2025-01-05T19:45,1.1,0.00,35,0.0,0.0,5.4,266
2025-01-05T20:00,0.8,0.00,37,0.0,0.0,5.4,266
2025-01-05T20:15,0.5,0.00,39,0.0,0.0,5.4,266
2025-01-05T20:30,0.2,0.00,41,0.0,0.0,5.4,266
2025-01-05T20:45,-0.1,0.00,43,0.0,0.0,5.4,270
2025-01-05T21:00,-0.3,0.00,45,0.0,0.0,5.4,270
2025-01-05T21:15,-0.5,0.00,47,0.0,0.0,5.4,270
2025-01-05T21:30,-0.7,0.00,48,0.0,0.0,5.1,274
2025-01-05T21:45,-0.9,0.00,49,0.0,0.0,4.7,274
2025-01-05T22:00,-1.0,0.00,51,0.0,0.0,4.7,279
2025-01-05T22:15,-1.2,0.00,53,0.0,0.0,4.8,283
2025-01-05T22:30,-1.4,0.00,55,0.0,0.0,4.5,284
2025-01-05T22:45,-1.6,0.00,57,0.0,0.0,4.6,288
2025-01-05T23:00,-1.8,0.00,59,0.0,0.0,4.6,288
2025-01-05T23:15,-2.0,0.00,60,0.0,0.0,4.7,293
2025-01-05T23:30,-2.3,0.00,60,0.0,0.0,5.0,291
2025-01-05T23:45,-2.5,0.00,60,0.0,0.0,5.2,295
2025-01-06T00:00,-2.7,0.00,60,12.0,21.9,5.2,295
2025-01-06T00:15,-2.7,0.00,61,41.0,53.5,5.2,295
2025-01-06T00:30,-2.8,0.00,62,82.0,97.1,5.2,295
2025-01-06T00:45,-2.7,0.00,63,125.0,141.3,5.0,300
2025-01-06T01:00,-2.3,0.00,63,169.0,185.8,4.7,302
2025-01-06T01:15,-1.7,0.00,61,212.0,228.8,4.1,308
2025-01-06T01:30,-0.8,0.00,59,254.0,270.5,3.8,319
2025-01-06T01:45,0.2,0.00,55,295.0,310.9,3.4,342
2025-01-06T02:00,1.1,0.00,51,334.0,349.2,3.6,360
2025-01-06T02:15,2.1,0.00,45,370.0,384.2,4.6,18
2025-01-06T02:30,3.0,0.00,38,404.0,417.2,6.2,36
2025-01-06T02:45,3.9,0.00,30,435.0,447.0,7.9,39
2025-01-06T03:00,4.6,0.00,25,463.0,473.7,9.2,45
2025-01-06T03:15,5.1,0.00,22,487.0,496.2,9.7,48
2025-01-06T03:30,5.3,0.00,20,508.0,515.8,9.7,48
2025-01-06T03:45,5.5,0.00,19,525.0,531.2,9.4,50
2025-01-06T04:00,5.7,0.00,18,539.0,543.6,9.2,51
2025-01-06T04:15,5.9,0.00,17,548.0,551.0,9.0,53
2025-01-06T04:30,6.1,0.00,17,553.0,554.3,8.8,55
2025-01-06T04:45,6.4,0.00,16,555.0,554.6,8.6,57
2025-01-06T05:00,6.7,0.00,16,553.0,551.0,8.1,58
2025-01-06T05:15,7.1,0.00,16,546.0,542.3,7.3,57
2025-01-06T05:30,7.5,0.00,15,535.0,529.7,5.9,52
2025-01-06T05:45,7.9,0.00,15,520.0,513.2,4.8,48
2025-01-06T06:00,8.2,0.00,15,501.0,492.7,3.8,41
2025-01-06T06:15,8.4,0.00,15,479.0,469.3,3.3,41
2025-01-06T06:30,8.5,0.00,15,453.0,441.9,3.1,36
2025-01-06T06:45,8.6,0.00,15,424.0,411.7,2.6,34
2025-01-06T07:00,8.6,0.00,15,391.0,377.6,2.3,39
2025-01-06T07:15,8.6,0.00,15,356.0,341.7,1.8,37
2025-01-06T07:30,8.6,0.00,15,319.0,303.9,1.5,45
2025-01-06T07:45,8.6,0.00,16,278.0,262.4,1.1,72
2025-01-06T08:00,8.5,0.00,16,237.0,221.1,1.1,90
2025-01-06T08:15,8.5,0.00,16,195.0,179.0,1.5,104
2025-01-06T08:30,8.4,0.00,17,152.0,136.4,2.3,108
2025-01-06T08:45,8.3,0.00,17,107.0,92.5,3.1,111
2025-01-06T09:00,8.1,0.00,18,64.0,51.7,3.5,114
2025-01-06T09:15,7.8,0.00,19,30.0,20.3,3.9,112
2025-01-06T09:30,7.3,0.00,21,7.0,0.3,4.1,105
2025-01-06T09:45,6.9,0.00,23,0.0,0.0,4.1,105
2025-01-06T10:00,6.5,0.00,25,0.0,0.0,4.0,100
2025-01-06T10:15,6.2,0.00,27,0.0,0.0,3.7,101
2025-01-06T10:30,5.9,0.00,29,0.0,0.0,3.3,96
2025-01-06T10:45,5.6,0.00,31,0.0,0.0,2.5,98
2025-01-06T11:00,5.4,0.00,32,0.0,0.0,1.8,90
2025-01-06T11:15,5.3,0.00,32,0.0,0.0,1.1,72
2025-01-06T11:30,5.1,0.00,32,0.0,0.0,0.8,27
2025-01-06T11:45,5.0,0.00,31,0.0,0.0,1.1,342
2025-01-06T12:00,4.8,0.00,31,0.0,0.0,1.8,323
2025-01-06T12:15,4.6,0.00,31,0.0,0.0,2.3,321
2025-01-06T12:30,4.4,0.00,31,0.0,0.0,2.5,315
2025-01-06T12:45,4.1,0.00,31,0.0,0.0,3.1,315
2025-01-06T13:00,3.8,0.00,32,0.0,0.0,3.3,311
2025-01-06T13:15,3.4,0.00,33,0.0,0.0,3.6,307
2025-01-06T13:30,2.9,0.00,35,0.0,0.0,3.6,307
2025-01-06T13:45,2.3,0.00,37,0.0,0.0,3.7,299
2025-01-06T14:00,1.8,0.00,40,0.0,0.0,3.7,299
2025-01-06T14:15,1.3,0.00,44,0.0,0.0,4.0,297
2025-01-06T14:30,0.7,0.00,48,0.0,0.0,4.0,297
2025-01-06T14:45,0.2,0.00,53,0.0,0.0,4.2,290
2025-01-06T15:00,-0.3,0.00,57,0.0,0.0,4.2,290
2025-01-06T15:15,-0.6,0.00,60,0.0,0.0,4.6,288
2025-01-06T15:30,-0.9,0.00,63,0.0,0.0,4.5,284
2025-01-06T15:45,-1.1,0.00,66,0.0,0.0,4.7,279
2025-01-06T16:00,-1.3,0.00,68,0.0,0.0,4.7,279
2025-01-06T16:15,-1.5,0.00,70,0.0,0.0,4.7,279
2025-01-06T16:30,-1.6,0.00,71,0.0,0.0,4.7,274
2025-01-06T16:45,-1.7,0.00,71,0.0,0.0,4.7,274
2025-01-06T17:00,-1.7,0.00,70,0.0,0.0,4.7,274
2025-01-06T17:15,-1.5,0.00,67,0.0,0.0,4.7,274
2025-01-06T17:30,-1.1,0.00,63,0.0,0.0,5.0,270
2025-01-06T17:45,-0.8,0.00,59,0.0,0.0,5.4,270
2025-01-06T18:00,-0.6,0.00,55,0.0,0.0,5.4,270
2025-01-06T18:15,-0.5,0.00,53,0.0,0.0,5.4,270
2025-01-06T18:30,-0.5,0.00,51,0.0,0.0,5.8,270
2025-01-06T18:45,-0.6,0.00,50,0.0,0.0,5.8,270
2025-01-06T19:00,-0.6,0.00,49,0.0,0.0,5.8,270
2025-01-06T19:15,-0.6,0.00,48,0.0,0.0,5.8,270
2025-01-06T19:30,-0.7,0.00,46,0.0,0.0,5.8,270
2025-01-06T19:45,-0.7,0.00,45,0.0,0.0,5.8,270
2025-01-06T20:00,-0.7,0.00,44,0.0,0.0,5.8,270
2025-01-06T20:15,-0.8,0.00,43,0.0,0.0,5.8,270
2025-01-06T20:30,-0.8,0.00,43,0.0,0.0,5.8,270
2025-01-06T20:45,-0.9,0.00,42,0.0,0.0,5.8,266
2025-01-06T21:00,-0.9,0.00,42,0.0,0.0,5.8,266
2025-01-06T21:15,-1.0,0.00,42,0.0,0.0,5.8,263
2025-01-06T21:30,-1.0,0.00,41,0.0,0.0,6.2,263
2025-01-06T21:45,-1.0,0.00,41,0.0,0.0,6.2,260
2025-01-06T22:00,-1.1,0.00,41,0.0,0.0,6.2,260
2025-01-06T22:15,-1.1,0.00,41,0.0,0.0,6.2,260
2025-01-06T22:30,-1.1,0.00,41,0.0,0.0,6.2,263
2025-01-06T22:45,-1.1,0.00,41,0.0,0.0,6.1,267
2025-01-06T23:00,-1.1,0.00,41,0.0,0.0,6.1,267
2025-01-06T23:15,-1.2,0.00,41,0.0,0.0,6.1,267
2025-01-06T23:30,-1.3,0.00,41,0.0,0.0,6.5,267
2025-01-06T23:45,-1.3,0.00,41,0.0,0.0,6.5,267
2025-01-07T00:00,-1.2,0.00,41,10.0,18.3,6.5,267
2025-01-07T00:15,-1.0,0.00,40,35.0,45.7,6.5,264
2025-01-07T00:30,-0.8,0.00,40,71.0,84.1,6.5,264
2025-01-07T00:45,-0.4,0.00,38,110.0,124.3,6.6,261
2025-01-07T01:00,0.1,0.00,37,149.0,163.8,6.6,257
2025-01-07T01:15,0.8,0.00,35,189.0,204.0,6.7,254
2025-01-07T01:30,1.6,0.00,33,228.0,242.8,6.8,252
2025-01-07T01:45,2.6,0.00,30,271.0,285.7,6.8,252
2025-01-07T02:00,3.4,0.00,28,312.0,326.2,7.6,251
2025-01-07T02:15,4.1,0.00,26,354.0,367.6,8.8,251
2025-01-07T02:30,4.8,0.00,25,392.0,404.8,10.6,252
2025-01-07T02:45,5.4,0.00,23,428.0,439.8,12.3,255
2025-01-07T03:00,6.0,0.00,22,458.0,468.6,14.0,258
2025-01-07T03:15,6.5,0.00,21,485.0,494.2,15.2,263
2025-01-07T03:30,7.0,0.00,20,508.0,515.8,16.6,270
2025-01-07T03:45,7.4,0.00,20,527.0,533.3,17.7,276
2025-01-07T04:00,7.8,0.00,19,543.0,547.7,18.6,280
2025-01-07T04:15,8.1,0.00,18,555.0,558.0,19.2,283
2025-01-07T04:30,8.3,0.00,18,561.0,562.4,19.7,285
2025-01-07T04:45,8.6,0.00,17,564.0,563.7,19.6,287
2025-01-07T05:00,8.8,0.00,17,562.0,560.0,19.7,288
2025-01-07T05:15,9.1,0.00,16,556.0,552.3,19.4,288
2025-01-07T05:30,9.4,0.00,16,545.0,539.7,19.0,289
2025-01-07T05:45,9.7,0.00,15,530.0,523.1,18.2,288
2025-01-07T06:00,9.9,0.00,15,512.0,503.6,17.8,288
2025-01-07T06:15,10.1,0.00,15,490.0,480.1,17.8,288
2025-01-07T06:30,10.1,0.00,14,464.0,452.8,17.8,288
2025-01-07T06:45,10.1,0.00,14,435.0,422.5,18.1,287
2025-01-07T07:00,10.1,0.00,14,401.0,387.4,18.1,287
2025-01-07T07:15,10.1,0.00,14,366.0,351.4,18.1,287
2025-01-07T07:30,10.1,0.00,14,327.0,311.7,18.2,288
2025-01-07T07:45,10.0,0.00,15,285.0,269.2,18.2,288
2025-01-07T08:00,9.8,0.00,15,244.0,227.8,18.2,288
2025-01-07T08:15,9.6,0.00,16,201.0,184.7,18.2,288
2025-01-07T08:30,9.4,0.00,16,156.0,140.2,17.8,288
2025-01-07T08:45,9.2,0.00,17,111.0,96.2,17.3,287
2025-01-07T09:00,8.8,0.00,18,66.0,53.6,16.8,285
2025-01-07T09:15,8.4,0.00,19,30.0,20.6,15.8,282
2025-01-07T09:30,7.9,0.00,21,9.0,1.2,14.2,279
2025-01-07T09:45,7.4,0.00,22,0.0,0.0,13.0,273
2025-01-07T10:00,7.0,0.00,23,0.0,0.0,12.2,268
2025-01-07T10:15,6.6,0.00,24,0.0,0.0,11.9,265
2025-01-07T10:30,6.3,0.00,25,0.0,0.0,11.7,261
2025-01-07T10:45,6.1,0.00,26,0.0,0.0,11.8,258
2025-01-07T11:00,5.8,0.00,26,0.0,0.0,11.9,256
2025-01-07T11:15,5.4,0.00,26,0.0,0.0,11.9,256
2025-01-07T11:30,5.1,0.00,26,0.0,0.0,11.5,256
2025-01-07T11:45,4.8,0.00,26,0.0,0.0,11.5,256
2025-01-07T12:00,4.5,0.00,26,0.0,0.0,11.2,255
2025-01-07T12:15,4.3,0.00,26,0.0,0.0,10.8,255
2025-01-07T12:30,4.1,0.00,27,0.0,0.0,10.8,255
2025-01-07T12:45,3.9,0.00,28,0.0,0.0,10.6,252
2025-01-07T13:00,3.8,0.00,28,0.0,0.0,10.2,252
2025-01-07T13:15,3.6,0.00,28,0.0,0.0,9.9,251
2025-01-07T13:30,3.5,0.00,29,0.0,0.0,9.7,248
2025-01-07T13:45,3.5,0.00,29,0.0,0.0,9.7,248
2025-01-07T14:00,3.4,0.00,29,0.0,0.0,9.4,247
2025-01-07T14:15,3.3,0.00,29,0.0,0.0,9.0,247
2025-01-07T14:30,3.3,0.00,29,0.0,0.0,9.0,247
2025-01-07T14:45,3.2,0.00,29,0.0,0.0,8.7,246
2025-01-07T15:00,3.2,0.00,29,0.0,0.0,8.7,246
2025-01-07T15:15,3.1,0.00,29,0.0,0.0,8.7,246
2025-01-07T15:30,3.0,0.00,29,0.0,0.0,8.7,246
2025-01-07T15:45,2.9,0.00,30,0.0,0.0,8.4,245
2025-01-07T16:00,2.8,0.00,30,0.0,0.0,8.4,245
2025-01-07T16:15,2.7,0.00,30,0.0,0.0,8.4,245
2025-01-07T16:30,2.5,0.00,31,0.0,0.0,8.0,243
2025-01-07T16:45,2.4,0.00,32,0.0,0.0,7.6,245
2025-01-07T17:00,2.4,0.00,32,0.0,0.0,7.6,245
2025-01-07T17:15,2.4,0.00,32,0.0,0.0,7.6,245
2025-01-07T17:30,2.6,0.00,32,0.0,0.0,7.1,246
2025-01-07T17:45,2.7,0.00,33,0.0,0.0,7.0,249
2025-01-07T18:00,2.8,0.00,33,0.0,0.0,7.0,249
2025-01-07T18:15,2.7,0.00,34,0.0,0.0,7.0,249
2025-01-07T18:30,2.5,0.00,34,0.0,0.0,6.6,248
2025-01-07T18:45,2.2,0.00,35,0.0,0.0,6.8,245
2025-01-07T19:00,2.0,0.00,36,0.0,0.0,6.8,245
2025-01-07T19:15,1.9,0.00,37,0.0,0.0,6.8,245
2025-01-07T19:30,1.8,0.00,37,0.0,0.0,6.8,245
2025-01-07T19:45,1.6,0.00,38,0.0,0.0,6.6,248
2025-01-07T20:00,1.5,0.00,38,0.0,0.0,6.6,248
2025-01-07T20:15,1.4,0.00,38,0.0,0.0,6.6,248
2025-01-07T20:30,1.3,0.00,39,0.0,0.0,6.5,251
2025-01-07T20:45,1.2,0.00,39,0.0,0.0,6.5,251
2025-01-07T21:00,1.1,0.00,39,0.0,0.0,6.4,254
2025-01-07T21:15,1.0,0.00,39,0.0,0.0,6.3,257
2025-01-07T21:30,0.9,0.00,40,0.0,0.0,6.3,257
2025-01-07T21:45,0.8,0.00,41,0.0,0.0,6.2,260
2025-01-07T22:00,0.7,0.00,41,0.0,0.0,6.2,260
2025-01-07T22:15,0.6,0.00,41,0.0,0.0,6.2,260
2025-01-07T22:30,0.4,0.00,42,0.0,0.0,5.8,263
2025-01-07T22:45,0.3,0.00,42,0.0,0.0,5.8,263
2025-01-07T23:00,0.3,0.00,42,0.0,0.0,5.8,263
2025-01-07T23:15,0.3,0.00,41,0.0,0.0,5.8,263
2025-01-07T23:30,0.4,0.00,41,0.0,0.0,6.2,263
2025-01-07T23:45,0.5,0.00,40,0.0,0.0,6.5,264
2025-01-08T00:00,0.6,0.00,39,11.0,20.1,6.5,264
2025-01-08T00:15,0.6,0.00,39,41.0,53.5,6.5,264
2025-01-08T00:30,0.6,0.00,39,81.0,95.9,6.6,261
2025-01-08T00:45,0.8,0.00,39,125.0,141.3,6.2,260
2025-01-08T01:00,1.1,0.00,38,169.0,185.8,6.2,260
2025-01-08T01:15,1.7,0.00,37,210.0,226.6,6.2,260
2025-01-08T01:30,2.6,0.00,35,250.0,266.2,5.9,256
2025-01-08T01:45,3.5,0.00,33,291.0,306.7,5.9,256
2025-01-08T02:00,4.3,0.00,31,330.0,345.0,6.2,260
2025-01-08T02:15,4.9,0.00,29,367.0,381.2,7.2,267
2025-01-08T02:30,5.6,0.00,27,401.0,414.1,9.4,272
2025-01-08T02:45,6.1,0.00,26,434.0,446.0,10.9,278
2025-01-08T03:00,6.7,0.00,24,462.0,472.7,11.9,284
2025-01-08T03:15,7.2,0.00,23,488.0,497.3,11.8,293
2025-01-08T03:30,7.7,0.00,21,509.0,516.8,11.8,308
2025-01-08T03:45,8.1,0.00,21,528.0,534.3,12.0,321
